idx,sen,sur,case,gap,per,comp,order.gap,order.comp
1624,It was [MASK] that hate her.,10.26648,NOM,subj,1st-plr,that,2,1
1625,It was [MASK] that greeted her.,16.46335,NOM,subj,1st-plr,that,2,1
1626,It was [MASK] that found her.,13.306444,NOM,subj,1st-plr,that,2,1
1627,It was [MASK] that feared her.,13.608316,NOM,subj,1st-plr,that,2,1
1628,It was [MASK] that drew her.,16.845219,NOM,subj,1st-plr,that,2,1
1629,It was [MASK] that called her.,13.517783,NOM,subj,1st-plr,that,2,1
1630,It was [MASK] that avoided her.,10.063102,NOM,subj,1st-plr,that,2,1
1631,It was [MASK] that advised her.,12.423758,NOM,subj,1st-plr,that,2,1
1632,It was [MASK] that admired her.,13.381596,NOM,subj,1st-plr,that,2,1
1633,It is [MASK] that wanted her.,9.465639,NOM,subj,1st-plr,that,2,1
1634,It is [MASK] that valued her.,7.1046023,NOM,subj,1st-plr,that,2,1
1635,It is [MASK] that trusted her.,6.265554,NOM,subj,1st-plr,that,2,1
1636,It is [MASK] that told her.,10.070677,NOM,subj,1st-plr,that,2,1
1637,It is [MASK] that taught her.,8.397765,NOM,subj,1st-plr,that,2,1
1638,It is [MASK] that stroke her.,9.645494,NOM,subj,1st-plr,that,2,1
1639,It is [MASK] that sent her.,7.4646626,NOM,subj,1st-plr,that,2,1
1640,It is [MASK] that saw her.,7.2922497,NOM,subj,1st-plr,that,2,1
1641,It is [MASK] that respected her.,6.4460707,NOM,subj,1st-plr,that,2,1
1642,It is [MASK] that pushed her.,8.593121,NOM,subj,1st-plr,that,2,1
1643,It is [MASK] that pulled her.,10.1013365,NOM,subj,1st-plr,that,2,1
1644,It is [MASK] that pressed her.,13.381715,NOM,subj,1st-plr,that,2,1
1645,It is [MASK] that praised her.,8.138935,NOM,subj,1st-plr,that,2,1
1646,It is [MASK] that painted her.,8.921982,NOM,subj,1st-plr,that,2,1
1647,It is [MASK] that noticed her.,8.960454,NOM,subj,1st-plr,that,2,1
1648,It is [MASK] that needed her.,6.644846,NOM,subj,1st-plr,that,2,1
1649,It is [MASK] that missed her.,8.2331505,NOM,subj,1st-plr,that,2,1
1650,It is [MASK] that love her.,4.835482,NOM,subj,1st-plr,that,2,1
1651,It is [MASK] that like her.,12.584634,NOM,subj,1st-plr,that,2,1
1652,It is [MASK] that injured her.,9.797717,NOM,subj,1st-plr,that,2,1
1653,It is [MASK] that hurt her.,10.730038,NOM,subj,1st-plr,that,2,1
1654,It is [MASK] that hit her.,14.8337755,NOM,subj,1st-plr,that,2,1
1655,It is [MASK] that heard her.,7.942706,NOM,subj,1st-plr,that,2,1
1656,It is [MASK] that hate her.,6.6285696,NOM,subj,1st-plr,that,2,1
1657,It is [MASK] that greeted her.,11.656681,NOM,subj,1st-plr,that,2,1
1658,It is [MASK] that found her.,6.1161704,NOM,subj,1st-plr,that,2,1
1659,It is [MASK] that feared her.,7.486119,NOM,subj,1st-plr,that,2,1
1660,It is [MASK] that drew her.,11.40144,NOM,subj,1st-plr,that,2,1
1661,It is [MASK] that called her.,8.023057,NOM,subj,1st-plr,that,2,1
1662,It is [MASK] that avoided her.,5.632113,NOM,subj,1st-plr,that,2,1
1663,It is [MASK] that advised her.,7.8155193,NOM,subj,1st-plr,that,2,1
1664,It is [MASK] that admired her.,8.196317,NOM,subj,1st-plr,that,2,1
1665,It was [MASK] that wanted her.,16.998388,NOM,subj,1st-sing,that,2,1
1666,It was [MASK] that valued her.,18.07783,NOM,subj,1st-sing,that,2,1
1667,It was [MASK] that trusted her.,16.880793,NOM,subj,1st-sing,that,2,1
1668,It was [MASK] that told her.,16.143728,NOM,subj,1st-sing,that,2,1
1669,It was [MASK] that taught her.,16.754574,NOM,subj,1st-sing,that,2,1
1670,It was [MASK] that stroke her.,14.813338,NOM,subj,1st-sing,that,2,1
1671,It was [MASK] that sent her.,14.871991,NOM,subj,1st-sing,that,2,1
1672,It was [MASK] that saw her.,16.577152,NOM,subj,1st-sing,that,2,1
1673,It was [MASK] that respected her.,17.991283,NOM,subj,1st-sing,that,2,1
1674,It was [MASK] that pushed her.,16.736498,NOM,subj,1st-sing,that,2,1
1675,It was [MASK] that pulled her.,16.498394,NOM,subj,1st-sing,that,2,1
1676,It was [MASK] that pressed her.,17.024534,NOM,subj,1st-sing,that,2,1
1677,It was [MASK] that praised her.,17.446533,NOM,subj,1st-sing,that,2,1
1678,It was [MASK] that painted her.,17.11873,NOM,subj,1st-sing,that,2,1
1679,It was [MASK] that noticed her.,16.362295,NOM,subj,1st-sing,that,2,1
1680,It was [MASK] that needed her.,16.84894,NOM,subj,1st-sing,that,2,1
1681,It was [MASK] that missed her.,15.826616,NOM,subj,1st-sing,that,2,1
1682,It was [MASK] that loves her.,15.606288,NOM,subj,1st-sing,that,2,1
1683,It was [MASK] that likes her.,15.917055,NOM,subj,1st-sing,that,2,1
1684,It was [MASK] that injured her.,16.124819,NOM,subj,1st-sing,that,2,1
1685,It was [MASK] that hurt her.,16.282204,NOM,subj,1st-sing,that,2,1
1686,It was [MASK] that hit her.,15.535879,NOM,subj,1st-sing,that,2,1
1687,It was [MASK] that heard her.,15.868515,NOM,subj,1st-sing,that,2,1
1688,It was [MASK] that hates her.,15.640823,NOM,subj,1st-sing,that,2,1
1689,It was [MASK] that greeted her.,15.897313,NOM,subj,1st-sing,that,2,1
1690,It was [MASK] that found her.,16.166662,NOM,subj,1st-sing,that,2,1
1691,It was [MASK] that feared her.,17.220001,NOM,subj,1st-sing,that,2,1
1692,It was [MASK] that drew her.,16.793926,NOM,subj,1st-sing,that,2,1
1693,It was [MASK] that called her.,14.939941,NOM,subj,1st-sing,that,2,1
1694,It was [MASK] that avoided her.,17.094316,NOM,subj,1st-sing,that,2,1
1695,It was [MASK] that advised her.,16.210331,NOM,subj,1st-sing,that,2,1
1696,It was [MASK] that admired her.,18.206156,NOM,subj,1st-sing,that,2,1
1697,It is [MASK] that wanted her.,16.112766,NOM,subj,1st-sing,that,2,1
1698,It is [MASK] that valued her.,17.444843,NOM,subj,1st-sing,that,2,1
1699,It is [MASK] that trusted her.,16.397963,NOM,subj,1st-sing,that,2,1
1700,It is [MASK] that told her.,15.231476,NOM,subj,1st-sing,that,2,1
1701,It is [MASK] that taught her.,16.250187,NOM,subj,1st-sing,that,2,1
1702,It is [MASK] that stroke her.,16.156368,NOM,subj,1st-sing,that,2,1
1703,It is [MASK] that sent her.,15.88919,NOM,subj,1st-sing,that,2,1
1704,It is [MASK] that saw her.,16.314703,NOM,subj,1st-sing,that,2,1
1705,It is [MASK] that respected her.,17.377634,NOM,subj,1st-sing,that,2,1
1706,It is [MASK] that pushed her.,16.120192,NOM,subj,1st-sing,that,2,1
1707,It is [MASK] that pulled her.,16.14064,NOM,subj,1st-sing,that,2,1
1708,It is [MASK] that pressed her.,16.673088,NOM,subj,1st-sing,that,2,1
1709,It is [MASK] that praised her.,16.00865,NOM,subj,1st-sing,that,2,1
1710,It is [MASK] that painted her.,16.027643,NOM,subj,1st-sing,that,2,1
1711,It is [MASK] that noticed her.,16.143255,NOM,subj,1st-sing,that,2,1
1712,It is [MASK] that needed her.,15.802186,NOM,subj,1st-sing,that,2,1
1713,It is [MASK] that missed her.,15.479618,NOM,subj,1st-sing,that,2,1
1714,It is [MASK] that loves her.,15.483134,NOM,subj,1st-sing,that,2,1
1715,It is [MASK] that likes her.,16.30985,NOM,subj,1st-sing,that,2,1
1716,It is [MASK] that injured her.,14.533841,NOM,subj,1st-sing,that,2,1
1717,It is [MASK] that hurt her.,15.974181,NOM,subj,1st-sing,that,2,1
1718,It is [MASK] that hit her.,14.900506,NOM,subj,1st-sing,that,2,1
1719,It is [MASK] that heard her.,15.540407,NOM,subj,1st-sing,that,2,1
1720,It is [MASK] that hates her.,15.510018,NOM,subj,1st-sing,that,2,1
1721,It is [MASK] that greeted her.,15.349975,NOM,subj,1st-sing,that,2,1
1722,It is [MASK] that found her.,16.384197,NOM,subj,1st-sing,that,2,1
1723,It is [MASK] that feared her.,17.026474,NOM,subj,1st-sing,that,2,1
1724,It is [MASK] that drew her.,15.562555,NOM,subj,1st-sing,that,2,1
1725,It is [MASK] that called her.,14.696898,NOM,subj,1st-sing,that,2,1
1726,It is [MASK] that avoided her.,16.758293,NOM,subj,1st-sing,that,2,1
1727,It is [MASK] that advised her.,15.714905,NOM,subj,1st-sing,that,2,1
1728,It is [MASK] that admired her.,17.621727,NOM,subj,1st-sing,that,2,1
1729,It was [MASK] that wanted her.,11.542944,NOM,subj,3rd-plr,that,2,1
1730,It was [MASK] that valued her.,9.292531,NOM,subj,3rd-plr,that,2,1
1731,It was [MASK] that trusted her.,7.6901026,NOM,subj,3rd-plr,that,2,1
1732,It was [MASK] that told her.,11.19402,NOM,subj,3rd-plr,that,2,1
1733,It was [MASK] that taught her.,9.5264435,NOM,subj,3rd-plr,that,2,1
1734,It was [MASK] that stroke her.,6.85989,NOM,subj,3rd-plr,that,2,1
1735,It was [MASK] that sent her.,10.932415,NOM,subj,3rd-plr,that,2,1
1736,It was [MASK] that saw her.,9.842029,NOM,subj,3rd-plr,that,2,1
1737,It was [MASK] that respected her.,7.2347045,NOM,subj,3rd-plr,that,2,1
1738,It was [MASK] that pushed her.,10.78266,NOM,subj,3rd-plr,that,2,1
1739,It was [MASK] that pulled her.,11.354627,NOM,subj,3rd-plr,that,2,1
1740,It was [MASK] that pressed her.,12.303877,NOM,subj,3rd-plr,that,2,1
1741,It was [MASK] that praised her.,7.6095233,NOM,subj,3rd-plr,that,2,1
1742,It was [MASK] that painted her.,9.646917,NOM,subj,3rd-plr,that,2,1
1743,It was [MASK] that noticed her.,10.692992,NOM,subj,3rd-plr,that,2,1
1744,It was [MASK] that needed her.,8.533586,NOM,subj,3rd-plr,that,2,1
1745,It was [MASK] that missed her.,10.263985,NOM,subj,3rd-plr,that,2,1
1746,It was [MASK] that love her.,3.5402207,NOM,subj,3rd-plr,that,2,1
1747,It was [MASK] that like her.,15.198602,NOM,subj,3rd-plr,that,2,1
1748,It was [MASK] that injured her.,11.204358,NOM,subj,3rd-plr,that,2,1
1749,It was [MASK] that hurt her.,11.793849,NOM,subj,3rd-plr,that,2,1
1750,It was [MASK] that hit her.,13.108847,NOM,subj,3rd-plr,that,2,1
1751,It was [MASK] that heard her.,9.705762,NOM,subj,3rd-plr,that,2,1
1752,It was [MASK] that hate her.,4.14089,NOM,subj,3rd-plr,that,2,1
1753,It was [MASK] that greeted her.,12.607183,NOM,subj,3rd-plr,that,2,1
1754,It was [MASK] that found her.,10.67399,NOM,subj,3rd-plr,that,2,1
1755,It was [MASK] that feared her.,7.5742764,NOM,subj,3rd-plr,that,2,1
1756,It was [MASK] that drew her.,11.466601,NOM,subj,3rd-plr,that,2,1
1757,It was [MASK] that called her.,9.749482,NOM,subj,3rd-plr,that,2,1
1758,It was [MASK] that avoided her.,6.4872036,NOM,subj,3rd-plr,that,2,1
1759,It was [MASK] that advised her.,9.549619,NOM,subj,3rd-plr,that,2,1
1760,It was [MASK] that admired her.,9.782047,NOM,subj,3rd-plr,that,2,1
1761,It is [MASK] that wanted her.,7.631216,NOM,subj,3rd-plr,that,2,1
1762,It is [MASK] that valued her.,5.674739,NOM,subj,3rd-plr,that,2,1
1763,It is [MASK] that trusted her.,5.332178,NOM,subj,3rd-plr,that,2,1
1764,It is [MASK] that told her.,8.341158,NOM,subj,3rd-plr,that,2,1
1765,It is [MASK] that taught her.,7.8313837,NOM,subj,3rd-plr,that,2,1
1766,It is [MASK] that stroke her.,4.8948927,NOM,subj,3rd-plr,that,2,1
1767,It is [MASK] that sent her.,8.016492,NOM,subj,3rd-plr,that,2,1
1768,It is [MASK] that saw her.,6.75746,NOM,subj,3rd-plr,that,2,1
1769,It is [MASK] that respected her.,4.3498797,NOM,subj,3rd-plr,that,2,1
1770,It is [MASK] that pushed her.,7.8392453,NOM,subj,3rd-plr,that,2,1
1771,It is [MASK] that pulled her.,8.5454445,NOM,subj,3rd-plr,that,2,1
1772,It is [MASK] that pressed her.,9.840629,NOM,subj,3rd-plr,that,2,1
1773,It is [MASK] that praised her.,5.321138,NOM,subj,3rd-plr,that,2,1
1774,It is [MASK] that painted her.,7.121539,NOM,subj,3rd-plr,that,2,1
1775,It is [MASK] that noticed her.,7.1987176,NOM,subj,3rd-plr,that,2,1
1776,It is [MASK] that needed her.,6.9170446,NOM,subj,3rd-plr,that,2,1
1777,It is [MASK] that missed her.,8.945023,NOM,subj,3rd-plr,that,2,1
1778,It is [MASK] that love her.,3.0485866,NOM,subj,3rd-plr,that,2,1
1779,It is [MASK] that like her.,13.727677,NOM,subj,3rd-plr,that,2,1
1780,It is [MASK] that injured her.,9.175488,NOM,subj,3rd-plr,that,2,1
1781,It is [MASK] that hurt her.,10.051277,NOM,subj,3rd-plr,that,2,1
1782,It is [MASK] that hit her.,11.848415,NOM,subj,3rd-plr,that,2,1
1783,It is [MASK] that heard her.,6.74601,NOM,subj,3rd-plr,that,2,1
1784,It is [MASK] that hate her.,3.176565,NOM,subj,3rd-plr,that,2,1
1785,It is [MASK] that greeted her.,9.157445,NOM,subj,3rd-plr,that,2,1
1786,It is [MASK] that found her.,6.13317,NOM,subj,3rd-plr,that,2,1
1787,It is [MASK] that feared her.,5.10307,NOM,subj,3rd-plr,that,2,1
1788,It is [MASK] that drew her.,9.110715,NOM,subj,3rd-plr,that,2,1
1789,It is [MASK] that called her.,6.5007668,NOM,subj,3rd-plr,that,2,1
1790,It is [MASK] that avoided her.,4.7816496,NOM,subj,3rd-plr,that,2,1
1791,It is [MASK] that advised her.,7.3046694,NOM,subj,3rd-plr,that,2,1
1792,It is [MASK] that admired her.,6.8095217,NOM,subj,3rd-plr,that,2,1
1793,It was [MASK] that wanted him.,4.6017466,NOM,subj,3rd-sing-f,that,2,1
1794,It was [MASK] that valued him.,3.5208433,NOM,subj,3rd-sing-f,that,2,1
1795,It was [MASK] that trusted him.,3.7299602,NOM,subj,3rd-sing-f,that,2,1
1796,It was [MASK] that told him.,4.8584065,NOM,subj,3rd-sing-f,that,2,1
1797,It was [MASK] that taught him.,5.2353244,NOM,subj,3rd-sing-f,that,2,1
1798,It was [MASK] that stroke him.,8.742725,NOM,subj,3rd-sing-f,that,2,1
1799,It was [MASK] that sent him.,4.7492023,NOM,subj,3rd-sing-f,that,2,1
1800,It was [MASK] that saw him.,4.7036777,NOM,subj,3rd-sing-f,that,2,1
1801,It was [MASK] that respected him.,3.9545965,NOM,subj,3rd-sing-f,that,2,1
1802,It was [MASK] that pushed him.,4.2990932,NOM,subj,3rd-sing-f,that,2,1
1803,It was [MASK] that pulled him.,5.072731,NOM,subj,3rd-sing-f,that,2,1
1804,It was [MASK] that pressed him.,5.298008,NOM,subj,3rd-sing-f,that,2,1
1805,It was [MASK] that praised him.,3.8350873,NOM,subj,3rd-sing-f,that,2,1
1806,It was [MASK] that painted him.,5.640499,NOM,subj,3rd-sing-f,that,2,1
1807,It was [MASK] that noticed him.,5.053669,NOM,subj,3rd-sing-f,that,2,1
1808,It was [MASK] that needed him.,4.797093,NOM,subj,3rd-sing-f,that,2,1
1809,It was [MASK] that missed him.,5.072401,NOM,subj,3rd-sing-f,that,2,1
1810,It was [MASK] that loves him.,3.5800426,NOM,subj,3rd-sing-f,that,2,1
1811,It was [MASK] that likes him.,3.8027225,NOM,subj,3rd-sing-f,that,2,1
1812,It was [MASK] that injured him.,5.2169785,NOM,subj,3rd-sing-f,that,2,1
1813,It was [MASK] that hurt him.,5.5204196,NOM,subj,3rd-sing-f,that,2,1
1814,It was [MASK] that hit him.,6.3158326,NOM,subj,3rd-sing-f,that,2,1
1815,It was [MASK] that heard him.,4.8639326,NOM,subj,3rd-sing-f,that,2,1
1816,It was [MASK] that hates him.,4.354393,NOM,subj,3rd-sing-f,that,2,1
1817,It was [MASK] that greeted him.,5.4936776,NOM,subj,3rd-sing-f,that,2,1
1818,It was [MASK] that found him.,5.492294,NOM,subj,3rd-sing-f,that,2,1
1819,It was [MASK] that feared him.,4.337,NOM,subj,3rd-sing-f,that,2,1
1820,It was [MASK] that drew him.,4.508309,NOM,subj,3rd-sing-f,that,2,1
1821,It was [MASK] that called him.,5.2376785,NOM,subj,3rd-sing-f,that,2,1
1822,It was [MASK] that avoided him.,3.4566953,NOM,subj,3rd-sing-f,that,2,1
1823,It was [MASK] that advised him.,4.264951,NOM,subj,3rd-sing-f,that,2,1
1824,It was [MASK] that admired him.,2.8236833,NOM,subj,3rd-sing-f,that,2,1
1825,It is [MASK] that wanted him.,4.277791,NOM,subj,3rd-sing-f,that,2,1
1826,It is [MASK] that valued him.,4.1096,NOM,subj,3rd-sing-f,that,2,1
1827,It is [MASK] that trusted him.,4.6492434,NOM,subj,3rd-sing-f,that,2,1
1828,It is [MASK] that told him.,4.073735,NOM,subj,3rd-sing-f,that,2,1
1829,It is [MASK] that taught him.,4.9669075,NOM,subj,3rd-sing-f,that,2,1
1830,It is [MASK] that stroke him.,9.799626,NOM,subj,3rd-sing-f,that,2,1
1831,It is [MASK] that sent him.,4.2463026,NOM,subj,3rd-sing-f,that,2,1
1832,It is [MASK] that saw him.,4.872341,NOM,subj,3rd-sing-f,that,2,1
1833,It is [MASK] that respected him.,4.731511,NOM,subj,3rd-sing-f,that,2,1
1834,It is [MASK] that pushed him.,3.6730497,NOM,subj,3rd-sing-f,that,2,1
1835,It is [MASK] that pulled him.,4.746242,NOM,subj,3rd-sing-f,that,2,1
1836,It is [MASK] that pressed him.,4.510515,NOM,subj,3rd-sing-f,that,2,1
1837,It is [MASK] that praised him.,5.6454077,NOM,subj,3rd-sing-f,that,2,1
1838,It is [MASK] that painted him.,4.55749,NOM,subj,3rd-sing-f,that,2,1
1839,It is [MASK] that noticed him.,4.024888,NOM,subj,3rd-sing-f,that,2,1
1840,It is [MASK] that needed him.,4.955152,NOM,subj,3rd-sing-f,that,2,1
1841,It is [MASK] that missed him.,4.9676967,NOM,subj,3rd-sing-f,that,2,1
1842,It is [MASK] that loves him.,2.4385107,NOM,subj,3rd-sing-f,that,2,1
1843,It is [MASK] that likes him.,3.2188146,NOM,subj,3rd-sing-f,that,2,1
1844,It is [MASK] that injured him.,4.943565,NOM,subj,3rd-sing-f,that,2,1
1845,It is [MASK] that hurt him.,5.575693,NOM,subj,3rd-sing-f,that,2,1
1846,It is [MASK] that hit him.,6.2890463,NOM,subj,3rd-sing-f,that,2,1
1847,It is [MASK] that heard him.,3.9038033,NOM,subj,3rd-sing-f,that,2,1
1848,It is [MASK] that hates him.,3.9970927,NOM,subj,3rd-sing-f,that,2,1
1849,It is [MASK] that greeted him.,4.1275144,NOM,subj,3rd-sing-f,that,2,1
1850,It is [MASK] that found him.,4.517641,NOM,subj,3rd-sing-f,that,2,1
1851,It is [MASK] that feared him.,4.9970417,NOM,subj,3rd-sing-f,that,2,1
1852,It is [MASK] that drew him.,4.3743877,NOM,subj,3rd-sing-f,that,2,1
1853,It is [MASK] that called him.,4.172887,NOM,subj,3rd-sing-f,that,2,1
1854,It is [MASK] that avoided him.,3.9904099,NOM,subj,3rd-sing-f,that,2,1
1855,It is [MASK] that advised him.,3.5168536,NOM,subj,3rd-sing-f,that,2,1
1856,It is [MASK] that admired him.,2.9766283,NOM,subj,3rd-sing-f,that,2,1
1857,It was [MASK] that wanted her.,4.837293,NOM,subj,3rd-sing-m,that,2,1
1858,It was [MASK] that valued her.,3.203207,NOM,subj,3rd-sing-m,that,2,1
1859,It was [MASK] that trusted her.,3.9654982,NOM,subj,3rd-sing-m,that,2,1
1860,It was [MASK] that told her.,5.3811545,NOM,subj,3rd-sing-m,that,2,1
1861,It was [MASK] that taught her.,4.9223533,NOM,subj,3rd-sing-m,that,2,1
1862,It was [MASK] that stroke her.,8.120545,NOM,subj,3rd-sing-m,that,2,1
1863,It was [MASK] that sent her.,4.742099,NOM,subj,3rd-sing-m,that,2,1
1864,It was [MASK] that saw her.,4.9892454,NOM,subj,3rd-sing-m,that,2,1
1865,It was [MASK] that respected her.,4.2354445,NOM,subj,3rd-sing-m,that,2,1
1866,It was [MASK] that pushed her.,5.111373,NOM,subj,3rd-sing-m,that,2,1
1867,It was [MASK] that pulled her.,5.7948246,NOM,subj,3rd-sing-m,that,2,1
1868,It was [MASK] that pressed her.,6.121701,NOM,subj,3rd-sing-m,that,2,1
1869,It was [MASK] that praised her.,3.7301674,NOM,subj,3rd-sing-m,that,2,1
1870,It was [MASK] that painted her.,6.1805363,NOM,subj,3rd-sing-m,that,2,1
1871,It was [MASK] that noticed her.,5.6494026,NOM,subj,3rd-sing-m,that,2,1
1872,It was [MASK] that needed her.,5.115544,NOM,subj,3rd-sing-m,that,2,1
1873,It was [MASK] that missed her.,5.3135905,NOM,subj,3rd-sing-m,that,2,1
1874,It was [MASK] that loves her.,3.762496,NOM,subj,3rd-sing-m,that,2,1
1875,It was [MASK] that likes her.,4.569017,NOM,subj,3rd-sing-m,that,2,1
1876,It was [MASK] that injured her.,5.0919514,NOM,subj,3rd-sing-m,that,2,1
1877,It was [MASK] that hurt her.,5.64873,NOM,subj,3rd-sing-m,that,2,1
1878,It was [MASK] that hit her.,7.63211,NOM,subj,3rd-sing-m,that,2,1
1879,It was [MASK] that heard her.,4.825579,NOM,subj,3rd-sing-m,that,2,1
1880,It was [MASK] that hates her.,5.291029,NOM,subj,3rd-sing-m,that,2,1
1881,It was [MASK] that greeted her.,6.021377,NOM,subj,3rd-sing-m,that,2,1
1882,It was [MASK] that found her.,6.060847,NOM,subj,3rd-sing-m,that,2,1
1883,It was [MASK] that feared her.,4.7553253,NOM,subj,3rd-sing-m,that,2,1
1884,It was [MASK] that drew her.,5.168274,NOM,subj,3rd-sing-m,that,2,1
1885,It was [MASK] that called her.,5.6292715,NOM,subj,3rd-sing-m,that,2,1
1886,It was [MASK] that avoided her.,3.212884,NOM,subj,3rd-sing-m,that,2,1
1887,It was [MASK] that advised her.,3.8633933,NOM,subj,3rd-sing-m,that,2,1
1888,It was [MASK] that admired her.,3.4007018,NOM,subj,3rd-sing-m,that,2,1
1889,It is [MASK] that wanted her.,3.5908499,NOM,subj,3rd-sing-m,that,2,1
1890,It is [MASK] that valued her.,2.637833,NOM,subj,3rd-sing-m,that,2,1
1891,It is [MASK] that trusted her.,3.4526985,NOM,subj,3rd-sing-m,that,2,1
1892,It is [MASK] that told her.,3.7224522,NOM,subj,3rd-sing-m,that,2,1
1893,It is [MASK] that taught her.,4.017793,NOM,subj,3rd-sing-m,that,2,1
1894,It is [MASK] that stroke her.,9.517348,NOM,subj,3rd-sing-m,that,2,1
1895,It is [MASK] that sent her.,3.4996862,NOM,subj,3rd-sing-m,that,2,1
1896,It is [MASK] that saw her.,3.5434961,NOM,subj,3rd-sing-m,that,2,1
1897,It is [MASK] that respected her.,3.315496,NOM,subj,3rd-sing-m,that,2,1
1898,It is [MASK] that pushed her.,3.7340825,NOM,subj,3rd-sing-m,that,2,1
1899,It is [MASK] that pulled her.,4.8527384,NOM,subj,3rd-sing-m,that,2,1
1900,It is [MASK] that pressed her.,4.97962,NOM,subj,3rd-sing-m,that,2,1
1901,It is [MASK] that praised her.,3.1777222,NOM,subj,3rd-sing-m,that,2,1
1902,It is [MASK] that painted her.,4.2543435,NOM,subj,3rd-sing-m,that,2,1
1903,It is [MASK] that noticed her.,3.6625257,NOM,subj,3rd-sing-m,that,2,1
1904,It is [MASK] that needed her.,5.084365,NOM,subj,3rd-sing-m,that,2,1
1905,It is [MASK] that missed her.,4.025034,NOM,subj,3rd-sing-m,that,2,1
1906,It is [MASK] that loves her.,2.4952478,NOM,subj,3rd-sing-m,that,2,1
1907,It is [MASK] that likes her.,3.5433168,NOM,subj,3rd-sing-m,that,2,1
1908,It is [MASK] that injured her.,3.6462586,NOM,subj,3rd-sing-m,that,2,1
